"Date Time","Open","High","Low","Close","Change"
2019-05-21,1297.15,1316.76,1297.15,1312.69,15.539999999999964
2019-05-22,1312.69,1312.69,1303.78,1305.25,-7.440000000000055
2019-05-23,1305.25,1305.25,1273.39,1282.69,-22.559999999999945
2019-05-24,1282.69,1296.38,1281.9,1283.32,0.6299999999998818
2019-05-28,1283.32,1295.39,1279,1279.08,-4.240000000000009
2019-05-29,1279.08,1279.08,1263.45,1271.44,-7.639999999999873
2019-05-30,1271.44,1282,1270.94,1279.09,7.649999999999864
2019-05-31,1279.09,1279.09,1257.83,1258.6,-20.49000000000001
2019-06-03,1258.6,1266.94,1227.88,1236.49,-22.1099999999999
2019-06-04,1236.49,1277.32,1236.49,1276.85,40.3599999999999
2019-06-05,1276.85,1297.04,1276.85,1294.44,17.590000000000146
2019-06-06,1294.44,1311.53,1291.41,1308.5,14.059999999999945
2019-06-07,1308.5,1341.21,1308.5,1333.69,25.190000000000055
2019-06-10,1333.69,1359.76,1333.69,1346.78,13.089999999999918
2019-06-11,1346.78,1361.94,1339.46,1347.03,0.25
2019-06-12,1347.03,1347.03,1336.4,1339.26,-7.769999999999982
2019-06-13,1339.26,1347.85,1338.38,1342.19,2.9300000000000637
2019-06-14,1342.19,1342.19,1325.99,1331.07,-11.120000000000118
2019-06-17,1331.07,1339.08,1329.89,1333.28,2.2100000000000364
2019-06-18,1333.28,1363.45,1333.28,1356.19,22.910000000000082
2019-06-19,1356.19,1365.22,1351.85,1362.09,5.899999999999864
2019-06-20,1362.09,1386.09,1362.09,1381.59,19.5
2019-06-21,1381.59,1386.77,1375.24,1375.25,-6.339999999999918
2019-06-24,1375.25,1382.07,1375.25,1377.33,2.0799999999999272
2019-06-25,1377.33,1378.18,1350.71,1352.02,-25.309999999999945
2019-06-26,1352.02,1376.07,1352.02,1366.8,14.779999999999973
2019-06-27,1366.8,1375.1,1366.8,1370.6,3.7999999999999545
2019-06-28,1370.6,1375.6,1365.99,1372.56,1.9600000000000364
2019-07-01,1372.56,1403.19,1372.56,1392.41,19.850000000000136
2019-07-02,1392.41,1396.47,1388.19,1396.41,4
2019-07-03,1396.41,1405.9,1395.9,1405.88,9.470000000000027
2019-07-05,1405.88,1405.88,1389.5,1403.17,-2.7100000000000364
2019-07-08,1403.17,1403.17,1386.14,1392.92,-10.25
2019-07-09,1392.92,1398.24,1384.75,1397.3,4.379999999999882
2019-07-10,1397.3,1416.42,1397.3,1408.51,11.210000000000036
2019-07-11,1408.51,1418.96,1408.51,1413.28,4.769999999999982
2019-07-12,1413.28,1424.8,1413.28,1424.52,11.240000000000009
2019-07-15,1424.52,1430.49,1424.52,1428.79,4.269999999999982
2019-07-16,1428.79,1428.79,1412.97,1415.8,-12.990000000000009
2019-07-17,1415.8,1421.05,1411.46,1411.65,-4.149999999999864
2019-07-18,1411.65,1424.27,1408.21,1423.02,11.36999999999989
2019-07-19,1423.02,1435.35,1414.82,1415.14,-7.879999999999882
2019-07-22,1415.14,1435.63,1415.14,1432.44,17.299999999999955
2019-07-23,1432.44,1440.41,1429.67,1440.39,7.9500000000000455
2019-07-24,1440.39,1452.77,1439.84,1452.75,12.3599999999999
2019-07-25,1452.75,1452.75,1438.81,1441.26,-11.490000000000009
2019-07-26,1441.26,1452.4,1441.26,1449.31,8.049999999999955
2019-07-29,1449.31,1451.04,1437.37,1448.58,-0.7300000000000182
2019-07-30,1448.58,1448.58,1435.47,1438.48,-10.099999999999909
2019-07-31,1438.48,1448.28,1402.9,1417.35,-21.13000000000011
2019-08-01,1417.35,1449.61,1403.17,1409.78,-7.569999999999936
2019-08-02,1409.78,1409.78,1374.5,1386.07,-23.710000000000036
2019-08-05,1386.07,1386.07,1318.64,1329.68,-56.38999999999987
2019-08-06,1329.68,1355.65,1329.68,1351.07,21.389999999999873
2019-08-07,1351.07,1362.92,1328.5,1359.7,8.63000000000011
2019-08-08,1359.7,1392.39,1359.7,1392.17,32.47000000000003
2019-08-09,1392.17,1392.17,1365.24,1374.82,-17.350000000000136
2019-08-12,1374.82,1374.82,1351.53,1357.6,-17.220000000000027
2019-08-13,1357.6,1396.48,1353.6,1391.09,33.49000000000001
2019-08-14,1391.09,1391.09,1344.59,1347.85,-43.24000000000001
2019-08-15,1347.85,1351.92,1334.32,1345.34,-2.509999999999991
2019-08-16,1345.34,1373.78,1345.34,1370.62,25.279999999999973
2019-08-19,1370.62,1395.77,1370.62,1391.95,21.330000000000155
2019-08-20,1391.95,1396.71,1384.46,1384.62,-7.330000000000155
2019-08-21,1384.62,1404.4,1384.62,1400.95,16.330000000000155
2019-08-22,1400.95,1407.51,1385.35,1397.29,-3.660000000000082
2019-08-23,1397.29,1402.59,1346.04,1351.11,-46.180000000000064
2019-08-26,1351.11,1370.52,1351.11,1369.95,18.840000000000146
2019-08-27,1369.95,1381.22,1360.35,1368.12,-1.8300000000001546
2019-08-28,1368.12,1371.35,1351.2,1369.42,1.300000000000182
2019-08-29,1369.42,1397.06,1369.42,1393.07,23.649999999999864
2019-08-30,1393.07,1403.15,1382.79,1393.25,0.18000000000006366
2019-09-03,1393.25,1393.25,1370.63,1375.65,-17.59999999999991
2019-09-04,1375.65,1399.64,1375.65,1399.16,23.50999999999999
2019-09-05,1399.16,1433.89,1399.16,1428.93,29.769999999999982
2019-09-06,1428.93,1432.04,1423.64,1426.76,-2.1700000000000728
2019-09-09,1426.76,1434.01,1408.87,1416.49,-10.269999999999982
2019-09-10,1416.49,1416.49,1393.24,1409.53,-6.960000000000036
2019-09-11,1409.53,1423.78,1409.53,1423.77,14.240000000000009
2019-09-12,1423.77,1442.61,1423.77,1430.86,7.089999999999918
2019-09-13,1430.86,1430.86,1419.3,1421.26,-9.599999999999909
2019-09-16,1421.26,1421.26,1409.16,1417.4,-3.8599999999999
2019-09-17,1417.4,1422.88,1415.07,1422.34,4.939999999999827
2019-09-18,1422.34,1423.62,1403.63,1423.27,0.9300000000000637
2019-09-19,1423.27,1438.75,1423.27,1426.3,3.0299999999999727
2019-09-20,1426.3,1430.55,1406.98,1410.34,-15.960000000000036
2019-09-23,1410.34,1417.65,1406.46,1413.57,3.230000000000018
2019-09-24,1413.57,1428.18,1393.92,1399.08,-14.490000000000009
2019-09-25,1399.08,1420.11,1385.28,1416.42,17.340000000000146
2019-09-26,1416.42,1422.81,1407.18,1416.98,0.5599999999999454
2019-09-27,1416.98,1421.02,1388.66,1398.82,-18.160000000000082
2019-09-30,1398.82,1417.05,1398.82,1413.36,14.539999999999964
2019-10-01,1413.36,1429.37,1400.41,1401.34,-12.019999999999982
2019-10-02,1401.34,1401.34,1364.14,1373.62,-27.720000000000027
2019-10-03,1373.62,1391.15,1356.38,1390.61,16.99000000000001
2019-10-04,1390.61,1415.3,1390.61,1414.4,23.79000000000019
2019-10-07,1414.4,1419.05,1406.72,1407.63,-6.769999999999982
2019-10-08,1407.63,1407.63,1381.98,1382.07,-25.560000000000173
2019-10-09,1382.07,1407.23,1382.07,1402.13,20.060000000000173
2019-10-10,1402.13,1417.25,1400.14,1411.07,8.939999999999827
2019-10-11,1411.07,1443.94,1411.07,1432.11,21.039999999999964
2019-10-14,1432.11,1436.64,1429.86,1430.66,-1.449999999999818
2019-10-15,1430.66,1449.79,1430.66,1446.46,15.799999999999955
2019-10-16,1446.46,1446.46,1431.06,1436.23,-10.230000000000018
2019-10-17,1436.23,1444.87,1426,1432.88,-3.349999999999909
2019-10-18,1432.88,1433.56,1410.93,1419.82,-13.060000000000173
2019-10-21,1419.82,1435.42,1419.82,1434.96,15.1400000000001
2019-10-22,1434.96,1442.75,1415.15,1415.29,-19.670000000000073
2019-10-23,1415.29,1417.06,1408.43,1417.01,1.7200000000000273
2019-10-24,1417.01,1438.77,1417.01,1438,20.99000000000001
2019-10-25,1438,1456.67,1437.37,1455.22,17.220000000000027
2019-10-28,1455.22,1474.29,1455.22,1473.62,18.399999999999864
2019-10-29,1473.62,1475.08,1459.77,1460.08,-13.539999999999964
2019-10-30,1460.08,1470.01,1456.75,1468.97,8.8900000000001
2019-10-31,1468.97,1472.55,1458.72,1467.2,-1.7699999999999818
2019-11-01,1467.2,1485.11,1467.2,1485.07,17.86999999999989
2019-11-04,1485.07,1497.93,1485.07,1493.2,8.13000000000011
2019-11-05,1493.2,1498.11,1486.45,1491.04,-2.160000000000082
2019-11-06,1491.04,1491.34,1483.05,1490.83,-0.21000000000003638
2019-11-07,1490.83,1509.21,1490.83,1500.8,9.970000000000027
2019-11-08,1500.8,1509.6,1492.05,1509.6,8.799999999999955
2019-11-11,1509.6,1512.37,1499.44,1510.51,0.9100000000000819
2019-11-12,1510.51,1520.87,1508.99,1514.87,4.3599999999999
2019-11-13,1514.87,1519.86,1509.14,1518.68,3.810000000000173
2019-11-14,1518.68,1518.68,1508.43,1516.68,-2
2019-11-15,1516.68,1529.44,1516.68,1529.44,12.759999999999991
2019-11-18,1529.44,1535.77,1522.69,1533.31,3.869999999999891
2019-11-19,1533.31,1541.12,1531.05,1537.04,3.730000000000018
2019-11-20,1537.04,1537.04,1514.92,1525.92,-11.11999999999989
2019-11-21,1525.92,1525.92,1515.28,1518.52,-7.400000000000091
2019-11-22,1518.52,1525.24,1510.61,1516.67,-1.849999999999909
2019-11-25,1516.67,1538.33,1516.67,1538.32,21.649999999999864
2019-11-26,1538.32,1543.59,1537.08,1539.37,1.0499999999999545
2019-11-27,1539.37,1548.39,1539.37,1548.18,8.810000000000173
2019-11-29,1548.18,1548.18,1541.58,1542.98,-5.2000000000000455
2019-12-02,1542.98,1544.05,1515.42,1521.44,-21.539999999999964
2019-12-03,1521.44,1521.44,1491.62,1508.54,-12.900000000000091
2019-12-04,1508.54,1518.68,1508.54,1513.86,5.319999999999936
2019-12-05,1513.86,1521.07,1512.94,1519.77,5.910000000000082
2019-12-06,1519.77,1538.04,1519.77,1536.81,17.039999999999964
2019-12-09,1536.81,1538.99,1528.92,1529.38,-7.429999999999836
2019-12-10,1529.38,1537.77,1526.13,1529.43,0.049999999999954525
2019-12-11,1529.43,1541.08,1529.43,1540.24,10.809999999999945
2019-12-12,1540.24,1558.55,1531.91,1556.93,16.690000000000055
2019-12-13,1556.93,1570.1,1551.93,1566.91,9.980000000000018
2019-12-16,1566.91,1586.1,1566.91,1580.49,13.579999999999927
2019-12-17,1580.49,1583.32,1575,1577.8,-2.6900000000000546
2019-12-18,1577.8,1583,1576.73,1576.83,-0.9700000000000273
2019-12-19,1576.83,1588.25,1576.83,1588.02,11.190000000000055
2019-12-20,1588.02,1599,1588.02,1597.04,9.019999999999982
2019-12-23,1597.04,1605.6,1597.04,1601.86,4.819999999999936
2019-12-24,1601.86,1604.21,1598.74,1602.48,0.6200000000001182
2019-12-26,1602.48,1614.42,1602.48,1614.34,11.8599999999999
2019-12-27,1614.34,1619.99,1610.12,1614.7,0.36000000000012733
2019-12-30,1614.7,1614.7,1592.44,1605.15,-9.549999999999955
2019-12-31,1605.15,1611.62,1597.34,1611.17,6.019999999999982
2020-01-02,1611.17,1639.52,1611.17,1639.12,27.949999999999818
2020-01-03,1639.12,1639.12,1615.88,1621.68,-17.439999999999827
2020-01-06,1621.68,1626.65,1602.36,1626.38,4.7000000000000455
2020-01-07,1626.38,1632.33,1622.3,1624.59,-1.790000000000191
2020-01-08,1624.59,1648.45,1623.19,1641.38,16.79000000000019
2020-01-09,1641.38,1661.05,1641.38,1659.95,18.569999999999936
2020-01-10,1659.95,1669.58,1653.67,1656.82,-3.130000000000109
2020-01-13,1656.82,1679.14,1656.82,1679.09,22.269999999999982
2020-01-14,1679.09,1680.91,1666.67,1669.08,-10.009999999999991
2020-01-15,1669.08,1678.96,1665.42,1670.26,1.1800000000000637
2020-01-16,1670.26,1693.84,1670.26,1693.66,23.40000000000009
2020-01-17,1693.66,1706.25,1692.41,1705.75,12.089999999999918
2020-01-21,1705.75,1714,1699.22,1704.33,-1.4200000000000728
2020-01-22,1704.33,1722.34,1704.33,1710.58,6.25
2020-01-23,1710.58,1719.25,1705.04,1718.85,8.269999999999982
2020-01-24,1718.85,1735.04,1704.53,1711.11,-7.740000000000009
2020-01-27,1711.11,1711.11,1663.19,1670.68,-40.429999999999836
2020-01-28,1670.68,1706.2,1670.68,1701.97,31.289999999999964
2020-01-29,1701.97,1717.89,1699.31,1705.61,3.6399999999998727
2020-01-30,1705.61,1721.79,1695.16,1720.68,15.070000000000164
2020-01-31,1720.68,1720.68,1667.75,1673.91,-46.76999999999998
2020-02-03,1673.91,1699.5,1672.6,1695.99,22.079999999999927
2020-02-04,1695.99,1743.57,1695.99,1740.06,44.069999999999936
2020-02-05,1740.06,1768.23,1737.53,1750.55,10.490000000000009
2020-02-06,1750.55,1766.15,1749.02,1766,15.450000000000045
2020-02-07,1766,1766,1744.77,1748.74,-17.25999999999999
2020-02-10,1748.74,1772.48,1737.66,1772.36,23.61999999999989
2020-02-11,1772.36,1787.07,1760.87,1766.25,-6.1099999999999
2020-02-12,1766.25,1785.89,1766.25,1785.01,18.75999999999999
2020-02-13,1785.01,1789.66,1768.69,1779.68,-5.329999999999927
2020-02-14,1779.68,1790.99,1778.35,1788.47,8.789999999999964
2020-02-18,1788.47,1788.47,1771.83,1782.23,-6.240000000000009
2020-02-19,1782.23,1804.18,1782.23,1801.61,19.37999999999988
2020-02-20,1801.61,1801.92,1758.95,1783.42,-18.189999999999827
2020-02-21,1783.42,1783.42,1732.44,1743.28,-40.1400000000001
2020-02-24,1743.28,1743.28,1645.5,1670.32,-72.96000000000004
2020-02-25,1670.32,1689.85,1611.14,1617.18,-53.13999999999987
2020-02-26,1617.18,1659.35,1612.17,1623.63,6.4500000000000455
2020-02-27,1623.63,1623.63,1535.98,1537.12,-86.51000000000022
2020-02-28,1537.12,1561.74,1477.6,1549.24,12.120000000000118
2020-03-02,1549.24,1638.07,1548.53,1637.61,88.36999999999989
2020-03-03,1637.61,1657.18,1560.09,1575.48,-62.12999999999988
2020-03-04,1575.48,1643.19,1575.48,1642.98,67.5
2020-03-05,1642.98,1642.98,1581.03,1590.23,-52.75
2020-03-06,1590.23,1590.23,1515.29,1557.93,-32.299999999999955
2020-03-09,1557.93,1557.93,1439.12,1440.2,-117.73000000000002
2020-03-10,1440.2,1535.75,1440.2,1535.19,94.99000000000001
2020-03-11,1535.19,1535.19,1441.72,1463,-72.19000000000005
2020-03-12,1463,1463,1318.62,1319.1,-143.9000000000001
2020-03-13,1319.1,1477,1319.1,1476.91,157.81000000000017
2020-03-16,1476.91,1476.91,1267.17,1271.4,-205.51
2020-03-17,1271.4,1372.67,1260.05,1357.53,86.12999999999988
2020-03-18,1357.53,1357.53,1231.03,1295.22,-62.309999999999945
2020-03-19,1295.22,1353.83,1263.98,1309.57,14.349999999999909
2020-03-20,1309.57,1348.11,1247.57,1251.66,-57.909999999999854
2020-03-23,1251.66,1269.57,1198.68,1239.39,-12.269999999999982
2020-03-24,1239.39,1367.1,1239.39,1367.1,127.70999999999981
2020-03-25,1367.1,1426.35,1337.94,1363.26,-3.839999999999918
2020-03-26,1363.26,1451.83,1363.26,1449.82,86.55999999999995
2020-03-27,1449.82,1449.82,1381.08,1383.04,-66.77999999999997
2020-03-30,1383.04,1443.74,1383.04,1441.6,58.559999999999945
2020-03-31,1441.6,1463.44,1406.88,1414.36,-27.24000000000001
2020-04-01,1414.36,1414.36,1336.53,1347.68,-66.67999999999984
2020-04-02,1347.68,1379.16,1336.53,1378.36,30.679999999999836
2020-04-03,1378.36,1386.05,1339.43,1355.6,-22.75999999999999
2020-04-06,1355.6,1481.25,1355.6,1474.59,118.99000000000001
2020-04-07,1474.59,1523.81,1457.35,1458.93,-15.659999999999854
2020-04-08,1458.93,1503.5,1458.93,1498.96,40.02999999999997
2020-04-09,1498.96,1523.2,1488.12,1499.2,0.2400000000000091
2020-04-13,1499.2,1503.25,1471.42,1502.24,3.0399999999999636
2020-04-14,1502.24,1566.3,1502.24,1564.86,62.61999999999989
2020-04-15,1564.86,1564.86,1519.06,1530.65,-34.20999999999981
2020-04-16,1530.65,1552.76,1523.98,1549.67,19.019999999999982
2020-04-17,1549.67,1575.76,1547.35,1571,21.329999999999927
2020-04-20,1571,1571,1542.74,1542.96,-28.039999999999964
2020-04-21,1542.96,1542.96,1470.85,1479.68,-63.27999999999997
2020-04-22,1479.68,1543.79,1479.68,1536.93,57.25
2020-04-23,1536.93,1557.62,1525.2,1526.34,-10.590000000000146
2020-04-24,1526.34,1558.5,1523.03,1558.5,32.16000000000008
2020-04-27,1558.5,1577.29,1558.5,1572.69,14.190000000000055
2020-04-28,1572.69,1593.2,1549.47,1550.58,-22.110000000000127
2020-04-29,1550.58,1620.23,1550.58,1615.98,65.40000000000009
2020-04-30,1615.98,1616.63,1595.83,1608.6,-7.380000000000109
2020-05-01,1608.6,1608.6,1557,1561.7,-46.899999999999864
2020-05-04,1561.7,1584.91,1549.08,1583.92,22.220000000000027
2020-05-05,1583.92,1626.13,1583.92,1606.48,22.559999999999945
2020-05-06,1606.48,1633.37,1606.48,1617.93,11.450000000000045
2020-05-07,1617.93,1651.01,1617.93,1642.45,24.519999999999982
2020-05-08,1642.45,1665.73,1642.45,1665.4,22.950000000000045
2020-05-11,1665.4,1685.88,1650.51,1676.99,11.589999999999918
Downloaded from Barchart.com as of 05-11-2020 07:50pm CDT
